aclew_child_id,corp,group_corp,group_corpNE,language,child_sex,age_mo_round,segment,segment_dur,n_spkrs_clip,tds_min,ocds_min,cds_min,ads_min,tds_mph,ocds_mph,cds_mph,ads_mph,prop_tds,prop_ocds,prop_cds,prop_ads
9492,ROW,UK_English,UK_English,British English,F,15,8,2,2,0.038,0,0.038,0,1.14,0,1.14,0,0.5,0,0.5,0
9492,ROW,UK_English,UK_English,British English,F,15,9,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9527,SOD,"NA_English","NA_English",English,F,12,1,2,1,0.165,0,0.165,0,4.95,0,4.95,0,0.5,0,0.5,0
9527,SOD,"NA_English","NA_English",English,F,12,10,2,1,0.23,0,0.23,0,6.9,0,6.9,0,0.5,0,0.5,0
9527,SOD,"NA_English","NA_English",English,F,12,11,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9527,SOD,"NA_English","NA_English",English,F,12,12,2,3,0.089,0.055,0.144,1.052,2.67,1.65,4.319999999999999,31.56,0.06926070038910506,0.04280155642023346,0.11206225680933853,0.8186770428015565
9527,SOD,"NA_English","NA_English",English,F,12,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9527,SOD,"NA_English","NA_English",English,F,12,14,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9527,SOD,"NA_English","NA_English",English,F,12,15,2,3,0.508,0.014,0.522,0,15.24,0.42,15.66,0,0.4932038834951456,0.01359223300970873,0.5067961165048543,0
9527,SOD,"NA_English","NA_English",English,F,12,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9527,SOD,"NA_English","NA_English",English,F,12,3,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9527,SOD,"NA_English","NA_English",English,F,12,4,2,1,0.152,0,0.152,0,4.56,0,4.56,0,0.5,0,0.5,0
9527,SOD,"NA_English","NA_English",English,F,12,5,2,1,0.327,0,0.327,0,9.81,0,9.81,0,0.5,0,0.5,0
9527,SOD,"NA_English","NA_English",English,F,12,6,2,2,0.283,0.227,0.51,0.186,8.489999999999998,6.8100000000000005,15.3,5.58,0.28907048008171604,0.23186925434116443,0.5209397344228806,0.18998978549540343
9527,SOD,"NA_English","NA_English",English,F,12,7,2,1,0.07,0.014,0.084,0,2.1,0.42,2.52,0,0.4545454545454546,0.0909090909090909,0.5454545454545454,0
9527,SOD,"NA_English","NA_English",English,F,12,8,2,1,0.471,0.017,0.488,0,14.13,0.51,14.64,0,0.4911366006256518,0.01772679874869656,0.5088633993743483,0
9527,SOD,"NA_English","NA_English",English,F,12,9,2,1,0.548,0,0.548,0,16.44,0,16.44,0,0.5,0,0.5,0
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-1,2.5,6,0.174,0.162,0.336,0.474,4.176,3.888,8.064000000000002,11.376,0.17682926829268292,0.16463414634146342,0.34146341463414637,0.4817073170731707
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-2,2.5,2,0.156,0,0.156,1.112,3.744,0,3.744,26.688,0.1095505617977528,0,0.1095505617977528,0.7808988764044945
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-3,2.5,3,0,0.045,0.045,1.434,0,1.0799999999999998,1.0799999999999998,34.416,0,0.03042596348884381,0.03042596348884381,0.9695740365111564
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-4,2.5,2,0,0,0,0.839,0,0,0,20.136,0,0,0,1
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-5,2.5,2,0,0,0,0.789,0,0,0,18.936,0,0,0,1
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-6,2.5,2,0.169,0,0.169,1.539,4.056,0,4.056,36.93599999999999,0.0900372935535429,0,0.0900372935535429,0.8199254128929142
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-7,2.5,7,0.456,0.695,1.151,2.012,10.944,16.68,27.624,48.288,0.12600165791655157,0.19204200055263884,0.3180436584691904,0.5559546836142581
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-8,2.5,9,0.135,0.348,0.483,2.065,3.24,8.352,11.592,49.559999999999995,0.05031680954155795,0.12970555348490492,0.18002236302646288,0.76966082743197906
9732,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,4,random-9,2.5,12,0.117,0.478,0.595,1.372,2.8080000000000003,11.472,14.28,32.928000000000004,0.05614203454894434,0.2293666026871401,0.28550863723608444,0.6583493282149713
9755,WAR,"NA_English","NA_English",English,F,3,1,2,1,0.023,0,0.023,0,0.69,0,0.69,0,0.5,0,0.5,0
9755,WAR,"NA_English","NA_English",English,F,3,10,2,2,0.016,0.029,0.045,0.092,0.48,0.87,1.35,2.76,0.1045751633986928,0.1895424836601307,0.29411764705882354,0.6013071895424836
9755,WAR,"NA_English","NA_English",English,F,3,11,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9755,WAR,"NA_English","NA_English",English,F,3,12,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9755,WAR,"NA_English","NA_English",English,F,3,13,2,3,0,0.467,0.467,0.485,0,14.010000000000002,14.010000000000002,14.55,0,0.490546218487395,0.490546218487395,0.509453781512605
9755,WAR,"NA_English","NA_English",English,F,3,14,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9755,WAR,"NA_English","NA_English",English,F,3,15,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9755,WAR,"NA_English","NA_English",English,F,3,2,2,1,0.031,0,0.031,0,0.93,0,0.93,0,0.5,0,0.5,0
9755,WAR,"NA_English","NA_English",English,F,3,3,2,1,0,0,0,0.024,0,0,0,0.72,0,0,0,1
9755,WAR,"NA_English","NA_English",English,F,3,4,2,2,0,0.263,0.263,0.149,0,7.890000000000001,7.890000000000001,4.47,0,0.6383495145631067,0.6383495145631067,0.3616504854368931
9755,WAR,"NA_English","NA_English",English,F,3,5,2,2,0,0.119,0.119,0.172,0,3.57,3.57,5.159999999999999,0,0.40893470790378006,0.40893470790378006,0.5910652920962199
9755,WAR,"NA_English","NA_English",English,F,3,6,2,2,0,0.077,0.077,0.895,0,2.31,2.31,26.85,0,0.07921810699588477,0.07921810699588477,0.9207818930041152
9755,WAR,"NA_English","NA_English",English,F,3,7,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9755,WAR,"NA_English","NA_English",English,F,3,8,2,2,0.265,0.041,0.306,0.126,7.95,1.23,9.18,3.78,0.3802008608321377,0.0588235294117647,0.4390243902439024,0.1807747489239598
9755,WAR,"NA_English","NA_English",English,F,3,9,2,2,0,0.096,0.096,0.382,0,2.88,2.88,11.46,0,0.20083682008368203,0.20083682008368203,0.799163179916318
9801,ROW,UK_English,UK_English,British English,F,19,1,2,2,0.465,0,0.465,0,13.95,0,13.95,0,0.5,0,0.5,0
9801,ROW,UK_English,UK_English,British English,F,19,10,2,2,0.773,0.034,0.808,0.052,23.19,1.02,24.24,1.5599999999999998,0.4733619105939988,0.02082057562767911,0.4947948560930802,0.031843233312921
9801,ROW,UK_English,UK_English,British English,F,19,11,2,3,0.205,0.495,0.7,0.398,6.1499999999999995,14.85,21,11.94,0.15732924021488873,0.37989255564082886,0.5372217958557176,0.30544896392939375
9801,ROW,UK_English,UK_English,British English,F,19,12,2,10,0.317,0.213,0.53,0.202,9.51,6.39,15.9,6.0600000000000005,0.30219256434699715,0.2030505243088656,0.5052430886558628,0.19256434699714017
9801,ROW,UK_English,UK_English,British English,F,19,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9801,ROW,UK_English,UK_English,British English,F,19,14,2,8,0.302,0.302,0.604,0.885,9.06,9.06,18.12,26.55,0.1686208821887214,0.1686208821887214,0.3372417643774428,0.49413735343383586
9801,ROW,UK_English,UK_English,British English,F,19,15,2,1,0.074,0.11,0.184,0,2.22,3.3,5.52,0,0.28682170542635654,0.4263565891472868,0.7131782945736433,0
9801,ROW,UK_English,UK_English,British English,F,19,2,2,7,0.773,1.323,2.096,0.126,23.19,39.69,62.88,3.78,0.25809682804674455,0.4417362270450751,0.6998330550918197,0.04207011686143572
9801,ROW,UK_English,UK_English,British English,F,19,3,2,1,0.465,0,0.465,0,13.95,0,13.95,0,0.5,0,0.5,0
9801,ROW,UK_English,UK_English,British English,F,19,4,2,1,0.155,0.006,0.161,0,4.65,0.18,4.83,0,0.49050632911392406,0.0189873417721519,0.509493670886076,0
9801,ROW,UK_English,UK_English,British English,F,19,5,2,1,0,0.038,0.038,0,0,1.14,1.14,0,0,1,1,0
9801,ROW,UK_English,UK_English,British English,F,19,6,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9801,ROW,UK_English,UK_English,British English,F,19,7,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9801,ROW,UK_English,UK_English,British English,F,19,8,2,4,0,0.25,0.25,0.747,0,7.5,7.5,22.41,0,0.25075225677031093,0.25075225677031093,0.749247743229689
9801,ROW,UK_English,UK_English,British English,F,19,9,2,3,0.048,0.452,0.5,0.411,1.44,13.56,15,12.33,0.05005213764337852,0.4713242961418144,0.5213764337851929,0.42857142857142855
9854,SOD,"NA_English","NA_English",English,M,17,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9854,SOD,"NA_English","NA_English",English,M,17,10,2,2,0.178,0.009,0.186,0.36,5.34,0.26999999999999996,5.58,10.8,0.2458563535911602,0.01243093922651933,0.2569060773480663,0.4972375690607735
9854,SOD,"NA_English","NA_English",English,M,17,11,2,2,0.213,0.002,0.215,0.465,6.39,0.06,6.45,13.95,0.23852183650615905,0.00223964165733482,0.24076147816349383,0.5207166853303472
9854,SOD,"NA_English","NA_English",English,M,17,12,2,3,0.189,0,0.189,0.284,5.67,0,5.67,8.52,0.2854984894259819,0,0.2854984894259819,0.4290030211480363
9854,SOD,"NA_English","NA_English",English,M,17,13,2,2,0.052,0,0.052,0.117,1.5599999999999998,0,1.5599999999999998,3.51,0.2352941176470588,0,0.2352941176470588,0.5294117647058824
9854,SOD,"NA_English","NA_English",English,M,17,14,2,2,0.392,0.029,0.42,0.196,11.76,0.87,12.6,5.88,0.3888888888888889,0.02876984126984127,0.41666666666666663,0.19444444444444445
9854,SOD,"NA_English","NA_English",English,M,17,15,2,4,0.119,0,0.119,0.122,3.57,0,3.57,3.66,0.33055555555555555,0,0.33055555555555555,0.3388888888888889
9854,SOD,"NA_English","NA_English",English,M,17,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9854,SOD,"NA_English","NA_English",English,M,17,3,2,1,0,0,0,0.057,0,0,0,1.71,0,0,0,1
9854,SOD,"NA_English","NA_English",English,M,17,4,2,2,0.689,0,0.689,0.079,20.67,0,20.67,2.37,0.4728894989704873,0,0.4728894989704873,0.0542210020590254
9854,SOD,"NA_English","NA_English",English,M,17,5,2,3,0.143,0,0.143,0.292,4.29,0,4.29,8.76,0.24740484429065743,0,0.24740484429065743,0.5051903114186851
9854,SOD,"NA_English","NA_English",English,M,17,6,2,2,0.086,0,0.086,0,2.5799999999999996,0,2.5799999999999996,0,0.5,0,0.5,0
9854,SOD,"NA_English","NA_English",English,M,17,7,2,3,0.047,0,0.047,0.31,1.41,0,1.41,9.3,0.11633663366336634,0,0.11633663366336634,0.7673267326732673
9854,SOD,"NA_English","NA_English",English,M,17,8,2,1,0.262,0,0.262,0,7.86,0,7.86,0,0.5,0,0.5,0
9854,SOD,"NA_English","NA_English",English,M,17,9,2,2,0.158,0,0.158,0.306,4.74,0,4.74,9.18,0.2540192926045016,0,0.2540192926045016,0.4919614147909967
9858,SOD,"NA_English","NA_English",English,M,13,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9858,SOD,"NA_English","NA_English",English,M,13,10,2,1,0.011,0,0.011,0,0.32999999999999996,0,0.32999999999999996,0,0.5,0,0.5,0
9858,SOD,"NA_English","NA_English",English,M,13,11,2,4,0.104,0.117,0.221,0.235,3.1199999999999997,3.51,6.63,7.05,0.18571428571428572,0.20892857142857144,0.3946428571428572,0.4196428571428571
9858,SOD,"NA_English","NA_English",English,M,13,12,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9858,SOD,"NA_English","NA_English",English,M,13,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9858,SOD,"NA_English","NA_English",English,M,13,14,2,4,0.023,0.047,0.07,0.301,0.69,1.41,2.1,9.03,0.05837563451776649,0.11928934010152284,0.17766497461928937,0.7639593908629441
9858,SOD,"NA_English","NA_English",English,M,13,15,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9858,SOD,"NA_English","NA_English",English,M,13,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9858,SOD,"NA_English","NA_English",English,M,13,3,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9858,SOD,"NA_English","NA_English",English,M,13,4,2,2,0.208,0,0.208,0.364,6.239999999999999,0,6.239999999999999,10.92,0.26666666666666666,0,0.26666666666666666,0.46666666666666673
9858,SOD,"NA_English","NA_English",English,M,13,5,2,2,0.011,0,0.011,0.135,0.32999999999999996,0,0.32999999999999996,4.050000000000001,0.07006369426751591,0,0.07006369426751591,0.8598726114649681
9858,SOD,"NA_English","NA_English",English,M,13,6,2,1,0.811,0,0.811,0,24.33,0,24.33,0,0.5,0,0.5,0
9858,SOD,"NA_English","NA_English",English,M,13,7,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9858,SOD,"NA_English","NA_English",English,M,13,8,2,1,0.082,0,0.082,0,2.46,0,2.46,0,0.5,0,0.5,0
9858,SOD,"NA_English","NA_English",English,M,13,9,2,1,0.025,0,0.025,0,0.75,0,0.75,0,0.5,0,0.5,0
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,1,2,5,0.034,0,0.034,1.63,1.02,0,1.02,48.9,0.02002355712603062,0,0.02002355712603062,0.9599528857479388
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,10,2,7,0,0.058,0.058,0.539,0,1.74,1.74,16.17,0,0.09715242881072024,0.09715242881072024,0.9028475711892796
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,11,2,7,0.157,0.085,0.242,0.393,4.71,2.5500000000000003,7.26,11.79,0.19823232323232323,0.10732323232323232,0.3055555555555555,0.4962121212121212
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,12,2,10,0.276,0.028,0.304,1.368,8.280000000000001,0.84,9.12,41.040000000000006,0.14168377823408623,0.01437371663244353,0.15605749486652976,0.702258726899384
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,13,2,8,0,0.232,0.232,1.141,0,6.96,6.96,34.230000000000004,0,0.1689730517115805,0.1689730517115805,0.8310269482884195
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,14,2,6,0,0.027,0.027,0.387,0,0.8099999999999999,0.8099999999999999,11.61,0,0.06521739130434782,0.06521739130434782,0.934782608695652
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,15,2,7,0.131,0.101,0.233,0.528,3.93,3.03,6.99,15.84,0.1468609865470852,0.11322869955156951,0.2612107623318386,0.5919282511210763
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,2,2,6,0,0.015,0.015,0.638,0,0.45,0.45,19.14,0,0.0229709035222052,0.0229709035222052,0.9770290964777948
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,3,2,6,0,0,0,1.125,0,0,0,33.75,0,0,0,1
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,4,2,6,0.3,0.019,0.319,0.363,9,0.57,9.57,10.89,0.3054989816700611,0.01934826883910386,0.32484725050916496,0.3696537678207739
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,5,2,6,0.258,0.194,0.452,0.084,7.74,5.82,13.56,2.52,0.3249370277078086,0.24433249370277077,0.5692695214105793,0.10579345088161209
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,6,2,6,0,0.232,0.232,1.269,0,6.96,6.96,38.07,0,0.1545636242504997,0.1545636242504997,0.8454363757495004
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,7,2,7,0,0.417,0.417,1.369,0,12.51,12.51,41.07,0,0.23348264277715564,0.23348264277715564,0.7665173572228443
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,8,2,9,0.136,0.258,0.394,0.554,4.08,7.74,11.82,16.62,0.12546125461254612,0.2380073800738007,0.3634686346863469,0.511070110701107
9909,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,12,9,2,7,0.041,0.09,0.131,0.575,1.23,2.6999999999999997,3.93,17.25,0.05488621151271754,0.12048192771084336,0.17536813922356093,0.7697456492637215
