aclew_child_id,group_corp,group_corpNE,corp,segment,age_mo_round,tchiyr.m,tchiyr.sd,n_spkrs_clip.st,SpkrType,tds_mph.st,cds_mph.st,ads_mph.st
6035,NA_English,NA_English,BER,7,12,13.928571428571429,8.62473932153252,1,Man,1.74,1.74,6.75
6035,NA_English,NA_English,BER,7,12,13.928571428571429,8.62473932153252,2,Woman,10.62,10.62,13.77
6035,NA_English,NA_English,BER,8,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
6035,NA_English,NA_English,BER,8,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
6035,NA_English,NA_English,BER,8,12,13.928571428571429,8.62473932153252,0,Woman,0,0,0
6035,NA_English,NA_English,BER,9,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
6035,NA_English,NA_English,BER,9,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
6035,NA_English,NA_English,BER,9,12,13.928571428571429,8.62473932153252,0,Woman,0,0,0
6216,Tseltal,Tseltal,CAS,random-1,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
6216,Tseltal,Tseltal,CAS,random-1,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
6216,Tseltal,Tseltal,CAS,random-1,27,13.928571428571429,8.62473932153252,1,Woman,10.74,10.74,0
6216,Tseltal,Tseltal,CAS,random-2,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
6216,Tseltal,Tseltal,CAS,random-2,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
6216,Tseltal,Tseltal,CAS,random-2,27,13.928571428571429,8.62473932153252,1,Woman,16.548,16.548,0
6216,Tseltal,Tseltal,CAS,random-3,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
6216,Tseltal,Tseltal,CAS,random-3,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
6216,Tseltal,Tseltal,CAS,random-3,27,13.928571428571429,8.62473932153252,1,Woman,4.0440000000000005,4.0440000000000005,0
6216,Tseltal,Tseltal,CAS,random-4,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
6216,Tseltal,Tseltal,CAS,random-4,27,13.928571428571429,8.62473932153252,1,Man,0,0,5.004
6216,Tseltal,Tseltal,CAS,random-4,27,13.928571428571429,8.62473932153252,1,Woman,0,0,9.672
6216,Tseltal,Tseltal,CAS,random-5,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
6216,Tseltal,Tseltal,CAS,random-5,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
6216,Tseltal,Tseltal,CAS,random-5,27,13.928571428571429,8.62473932153252,0,Woman,0,0,0
6216,Tseltal,Tseltal,CAS,random-6,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
6216,Tseltal,Tseltal,CAS,random-6,27,13.928571428571429,8.62473932153252,2,Man,2.952,2.952,5.784
6216,Tseltal,Tseltal,CAS,random-6,27,13.928571428571429,8.62473932153252,1,Woman,3.612,3.612,4.223999999999999
6216,Tseltal,Tseltal,CAS,random-7,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
6216,Tseltal,Tseltal,CAS,random-7,27,13.928571428571429,8.62473932153252,2,Man,2.184,2.184,1.068
6216,Tseltal,Tseltal,CAS,random-7,27,13.928571428571429,8.62473932153252,2,Woman,10.152,10.152,1.7999999999999998
6216,Tseltal,Tseltal,CAS,random-8,27,13.928571428571429,8.62473932153252,1,Child,0,0,0.216
6216,Tseltal,Tseltal,CAS,random-8,27,13.928571428571429,8.62473932153252,0,Man,0,0,0
6216,Tseltal,Tseltal,CAS,random-8,27,13.928571428571429,8.62473932153252,3,Woman,7.668,8.556000000000001,5.496
6216,Tseltal,Tseltal,CAS,random-9,27,13.928571428571429,8.62473932153252,0,Child,0,0,0
6216,Tseltal,Tseltal,CAS,random-9,27,13.928571428571429,8.62473932153252,1,Man,0.5760000000000001,0.5760000000000001,12.840000000000002
6216,Tseltal,Tseltal,CAS,random-9,27,13.928571428571429,8.62473932153252,3,Woman,0.4439999999999999,0.4439999999999999,28.932
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-1,17,13.928571428571429,8.62473932153252,3,Child,0,4.584,2.352
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-1,17,13.928571428571429,8.62473932153252,3,Man,0.552,1.128,5.496
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-1,17,13.928571428571429,8.62473932153252,2,Woman,0,0,6.672000000000001
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-2,17,13.928571428571429,8.62473932153252,1,Child,0,5.928,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-2,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-2,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-3,17,13.928571428571429,8.62473932153252,4,Child,0,56.904,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-3,17,13.928571428571429,8.62473932153252,1,Man,0,0,0.408
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-3,17,13.928571428571429,8.62473932153252,4,Woman,0,0,25.488
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-4,17,13.928571428571429,8.62473932153252,3,Child,4.919999999999999,11.832,0.864
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-4,17,13.928571428571429,8.62473932153252,3,Man,0,0.384,5.448
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-4,17,13.928571428571429,8.62473932153252,2,Woman,0,0.8879999999999999,16.775999999999996
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-5,17,13.928571428571429,8.62473932153252,3,Child,0,7.176,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-5,17,13.928571428571429,8.62473932153252,1,Man,0,0,4.824
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-5,17,13.928571428571429,8.62473932153252,2,Woman,0,0,3.744
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-6,17,13.928571428571429,8.62473932153252,3,Child,0,19.032000000000004,1.944
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-6,17,13.928571428571429,8.62473932153252,1,Man,0.456,0.552,0.408
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-6,17,13.928571428571429,8.62473932153252,1,Woman,0.312,2.832,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-7,17,13.928571428571429,8.62473932153252,3,Child,3.768,26.976000000000003,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-7,17,13.928571428571429,8.62473932153252,1,Man,0,0.26399999999999996,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-7,17,13.928571428571429,8.62473932153252,2,Woman,0,0.336,0.672
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-8,17,13.928571428571429,8.62473932153252,2,Child,0.28800000000000003,11.04,1.824
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-8,17,13.928571428571429,8.62473932153252,2,Man,0,0.192,2.4
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-8,17,13.928571428571429,8.62473932153252,3,Woman,3,5.5680000000000005,2.976
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-9,17,13.928571428571429,8.62473932153252,3,Child,0.8879999999999999,14.496,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-9,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
6934,Yeli_Dnye,Yeli_Dnye,CAS,random-9,17,13.928571428571429,8.62473932153252,2,Woman,0,1.7759999999999998,19.488000000000003
7176,Tseltal,Tseltal,CAS,random-1,4,13.928571428571429,8.62473932153252,3,Child,0.78,21.299999999999997,3.204
7176,Tseltal,Tseltal,CAS,random-1,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
7176,Tseltal,Tseltal,CAS,random-1,4,13.928571428571429,8.62473932153252,2,Woman,2.1119999999999997,8.459999999999999,2.76
7176,Tseltal,Tseltal,CAS,random-2,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
7176,Tseltal,Tseltal,CAS,random-2,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
7176,Tseltal,Tseltal,CAS,random-2,4,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7176,Tseltal,Tseltal,CAS,random-3,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
7176,Tseltal,Tseltal,CAS,random-3,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
7176,Tseltal,Tseltal,CAS,random-3,4,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7176,Tseltal,Tseltal,CAS,random-4,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
7176,Tseltal,Tseltal,CAS,random-4,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
7176,Tseltal,Tseltal,CAS,random-4,4,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7176,Tseltal,Tseltal,CAS,random-5,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
7176,Tseltal,Tseltal,CAS,random-5,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
7176,Tseltal,Tseltal,CAS,random-5,4,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7176,Tseltal,Tseltal,CAS,random-6,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
7176,Tseltal,Tseltal,CAS,random-6,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
7176,Tseltal,Tseltal,CAS,random-6,4,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7176,Tseltal,Tseltal,CAS,random-7,4,13.928571428571429,8.62473932153252,3,Child,0,0,3.888
7176,Tseltal,Tseltal,CAS,random-7,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
7176,Tseltal,Tseltal,CAS,random-7,4,13.928571428571429,8.62473932153252,3,Woman,0,5.388,14.412
7176,Tseltal,Tseltal,CAS,random-8,4,13.928571428571429,8.62473932153252,3,Child,0,0.5279999999999999,5.712
7176,Tseltal,Tseltal,CAS,random-8,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
7176,Tseltal,Tseltal,CAS,random-8,4,13.928571428571429,8.62473932153252,3,Woman,6.887999999999999,9.816,20.652
7176,Tseltal,Tseltal,CAS,random-9,4,13.928571428571429,8.62473932153252,2,Child,0,3.06,5.688
7176,Tseltal,Tseltal,CAS,random-9,4,13.928571428571429,8.62473932153252,1,Man,0,0,1.488
7176,Tseltal,Tseltal,CAS,random-9,4,13.928571428571429,8.62473932153252,3,Woman,0,3.744,17.424
7220,Tseltal,Tseltal,CAS,random-1,22,13.928571428571429,8.62473932153252,2,Child,18.624,28.944,1.872
7220,Tseltal,Tseltal,CAS,random-1,22,13.928571428571429,8.62473932153252,0,Man,0,0,0
7220,Tseltal,Tseltal,CAS,random-1,22,13.928571428571429,8.62473932153252,3,Woman,5.316,6.696000000000001,39.744
7220,Tseltal,Tseltal,CAS,random-2,22,13.928571428571429,8.62473932153252,3,Child,20.364,22.488,0
7220,Tseltal,Tseltal,CAS,random-2,22,13.928571428571429,8.62473932153252,0,Man,0,0,0
7220,Tseltal,Tseltal,CAS,random-2,22,13.928571428571429,8.62473932153252,3,Woman,1.608,2.88,42.251999999999995
7220,Tseltal,Tseltal,CAS,random-3,22,13.928571428571429,8.62473932153252,2,Child,0,12.156,1.452
7220,Tseltal,Tseltal,CAS,random-3,22,13.928571428571429,8.62473932153252,0,Man,0,0,0
7220,Tseltal,Tseltal,CAS,random-3,22,13.928571428571429,8.62473932153252,3,Woman,1.572,2.3280000000000003,25.932
7220,Tseltal,Tseltal,CAS,random-4,22,13.928571428571429,8.62473932153252,3,Child,0,1.464,0.4439999999999999
7220,Tseltal,Tseltal,CAS,random-4,22,13.928571428571429,8.62473932153252,0,Man,0,0,0
7220,Tseltal,Tseltal,CAS,random-4,22,13.928571428571429,8.62473932153252,2,Woman,0,0,62.56800000000001
7220,Tseltal,Tseltal,CAS,random-5,22,13.928571428571429,8.62473932153252,3,Child,0,0.28800000000000003,3.9
7220,Tseltal,Tseltal,CAS,random-5,22,13.928571428571429,8.62473932153252,0,Man,0,0,0
7220,Tseltal,Tseltal,CAS,random-5,22,13.928571428571429,8.62473932153252,3,Woman,3.624,9.06,5.004
7220,Tseltal,Tseltal,CAS,random-6,22,13.928571428571429,8.62473932153252,1,Child,0,0,0.6
7220,Tseltal,Tseltal,CAS,random-6,22,13.928571428571429,8.62473932153252,0,Man,0,0,0
7220,Tseltal,Tseltal,CAS,random-6,22,13.928571428571429,8.62473932153252,2,Woman,0,0,53.064
7220,Tseltal,Tseltal,CAS,random-7,22,13.928571428571429,8.62473932153252,1,Child,0,0,0.5040000000000001
7220,Tseltal,Tseltal,CAS,random-7,22,13.928571428571429,8.62473932153252,0,Man,0,0,0
7220,Tseltal,Tseltal,CAS,random-7,22,13.928571428571429,8.62473932153252,1,Woman,0,0.13199999999999998,0
7220,Tseltal,Tseltal,CAS,random-8,22,13.928571428571429,8.62473932153252,2,Child,0,0.48,1.02
7220,Tseltal,Tseltal,CAS,random-8,22,13.928571428571429,8.62473932153252,0,Man,0,0,0
7220,Tseltal,Tseltal,CAS,random-8,22,13.928571428571429,8.62473932153252,2,Woman,0,0.26399999999999996,42.888
7220,Tseltal,Tseltal,CAS,random-9,22,13.928571428571429,8.62473932153252,3,Child,1.0799999999999998,19.944,0.18
7220,Tseltal,Tseltal,CAS,random-9,22,13.928571428571429,8.62473932153252,1,Man,0,0.168,6.744000000000001
7220,Tseltal,Tseltal,CAS,random-9,22,13.928571428571429,8.62473932153252,3,Woman,0,0.228,9.552
7326,Tseltal,Tseltal,CAS,random-1,14,13.928571428571429,8.62473932153252,2,Child,0,2.088,0.5040000000000001
7326,Tseltal,Tseltal,CAS,random-1,14,13.928571428571429,8.62473932153252,3,Man,0,0,37.33200000000001
7326,Tseltal,Tseltal,CAS,random-1,14,13.928571428571429,8.62473932153252,3,Woman,0.36,2.268,14.232
7326,Tseltal,Tseltal,CAS,random-2,14,13.928571428571429,8.62473932153252,2,Child,0.996,3.468,0.396
7326,Tseltal,Tseltal,CAS,random-2,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
7326,Tseltal,Tseltal,CAS,random-2,14,13.928571428571429,8.62473932153252,1,Woman,5.604000000000001,6.024,0
7326,Tseltal,Tseltal,CAS,random-3,14,13.928571428571429,8.62473932153252,2,Child,0,0.588,0.6
7326,Tseltal,Tseltal,CAS,random-3,14,13.928571428571429,8.62473932153252,2,Man,0,0,7.572
7326,Tseltal,Tseltal,CAS,random-3,14,13.928571428571429,8.62473932153252,2,Woman,0.48,0.948,8.052000000000001
7326,Tseltal,Tseltal,CAS,random-4,14,13.928571428571429,8.62473932153252,0,Child,0,0,0
7326,Tseltal,Tseltal,CAS,random-4,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
7326,Tseltal,Tseltal,CAS,random-4,14,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7326,Tseltal,Tseltal,CAS,random-5,14,13.928571428571429,8.62473932153252,1,Child,0,0,11.46
7326,Tseltal,Tseltal,CAS,random-5,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
7326,Tseltal,Tseltal,CAS,random-5,14,13.928571428571429,8.62473932153252,2,Woman,9.576,13.644,3.132
7326,Tseltal,Tseltal,CAS,random-6,14,13.928571428571429,8.62473932153252,2,Child,0.228,0.4920000000000001,0.972
7326,Tseltal,Tseltal,CAS,random-6,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
7326,Tseltal,Tseltal,CAS,random-6,14,13.928571428571429,8.62473932153252,1,Woman,10.392,14.496,0
7326,Tseltal,Tseltal,CAS,random-7,14,13.928571428571429,8.62473932153252,0,Child,0,0,0
7326,Tseltal,Tseltal,CAS,random-7,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
7326,Tseltal,Tseltal,CAS,random-7,14,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7326,Tseltal,Tseltal,CAS,random-8,14,13.928571428571429,8.62473932153252,0,Child,0,0,0
7326,Tseltal,Tseltal,CAS,random-8,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
7326,Tseltal,Tseltal,CAS,random-8,14,13.928571428571429,8.62473932153252,1,Woman,1.296,1.296,0
7326,Tseltal,Tseltal,CAS,random-9,14,13.928571428571429,8.62473932153252,0,Child,0,0,0
7326,Tseltal,Tseltal,CAS,random-9,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
7326,Tseltal,Tseltal,CAS,random-9,14,13.928571428571429,8.62473932153252,1,Woman,15.492,15.492,0
7758,NA_English,NA_English,BER,1,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,1,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,1,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7758,NA_English,NA_English,BER,10,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,10,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,10,17,13.928571428571429,8.62473932153252,1,Woman,33.839999999999996,33.839999999999996,0
7758,NA_English,NA_English,BER,11,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,11,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,11,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7758,NA_English,NA_English,BER,12,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,12,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,12,17,13.928571428571429,8.62473932153252,2,Woman,3.09,3.09,8.370000000000001
7758,NA_English,NA_English,BER,13,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,13,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,13,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7758,NA_English,NA_English,BER,14,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,14,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,14,17,13.928571428571429,8.62473932153252,1,Woman,6.239999999999999,6.239999999999999,0
7758,NA_English,NA_English,BER,15,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,15,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,15,17,13.928571428571429,8.62473932153252,1,Woman,1.5,1.5,0
7758,NA_English,NA_English,BER,2,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,2,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,2,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7758,NA_English,NA_English,BER,3,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,3,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,3,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7758,NA_English,NA_English,BER,4,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,4,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,4,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7758,NA_English,NA_English,BER,5,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,5,17,13.928571428571429,8.62473932153252,1,Man,0,0,3.03
7758,NA_English,NA_English,BER,5,17,13.928571428571429,8.62473932153252,1,Woman,4.92,4.92,3.57
7758,NA_English,NA_English,BER,6,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,6,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,6,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7758,NA_English,NA_English,BER,7,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,7,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,7,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7758,NA_English,NA_English,BER,8,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,8,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,8,17,13.928571428571429,8.62473932153252,1,Woman,6.359999999999999,6.359999999999999,0
7758,NA_English,NA_English,BER,9,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
7758,NA_English,NA_English,BER,9,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
7758,NA_English,NA_English,BER,9,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7798,UK_English,UK_English,ROW,1,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,1,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,1,11,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7798,UK_English,UK_English,ROW,10,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,10,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,10,11,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7798,UK_English,UK_English,ROW,11,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,11,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,11,11,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7798,UK_English,UK_English,ROW,12,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,12,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,12,11,13.928571428571429,8.62473932153252,4,Woman,0.3,0.3,30.69
7798,UK_English,UK_English,ROW,13,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,13,11,13.928571428571429,8.62473932153252,1,Man,4.5,4.5,0
7798,UK_English,UK_English,ROW,13,11,13.928571428571429,8.62473932153252,1,Woman,7.0200000000000005,7.0200000000000005,0.63
7798,UK_English,UK_English,ROW,14,11,13.928571428571429,8.62473932153252,1,Child,0,0,0.7799999999999999
7798,UK_English,UK_English,ROW,14,11,13.928571428571429,8.62473932153252,2,Man,0.63,0.63,5.010000000000001
7798,UK_English,UK_English,ROW,14,11,13.928571428571429,8.62473932153252,4,Woman,0.7799999999999999,0.7799999999999999,20.43
7798,UK_English,UK_English,ROW,15,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,15,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,15,11,13.928571428571429,8.62473932153252,1,Woman,15.21,15.21,0
7798,UK_English,UK_English,ROW,2,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,2,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,2,11,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7798,UK_English,UK_English,ROW,3,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,3,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,3,11,13.928571428571429,8.62473932153252,1,Woman,5.76,5.76,0
7798,UK_English,UK_English,ROW,4,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,4,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,4,11,13.928571428571429,8.62473932153252,3,Woman,18.66,18.66,15.99
7798,UK_English,UK_English,ROW,5,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,5,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,5,11,13.928571428571429,8.62473932153252,4,Woman,14.52,14.52,32.580000000000005
7798,UK_English,UK_English,ROW,6,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,6,11,13.928571428571429,8.62473932153252,0,Man,0,0,0
7798,UK_English,UK_English,ROW,6,11,13.928571428571429,8.62473932153252,0,Woman,0,0,0
7798,UK_English,UK_English,ROW,7,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
7798,UK_English,UK_English,ROW,7,11,13.928571428571429,8.62473932153252,2,Man,0,0,3.1199999999999997
7798,UK_English,UK_English,ROW,7,11,13.928571428571429,8.62473932153252,2,Woman,0.6,0.6,4.890000000000001
7798,UK_English,UK_English,ROW,8,11,13.928571428571429,8.62473932153252,0,Child,0,0,0
